CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0000,0.8181818181818182,0,0.6739218251003376,0.4444444444444444,0,0.0,0
CUST0001,0.9999999999999999,0,0.1778468618067922,0.6666666666666666,1,0.3902439024390244,0
CUST0002,0.5818181818181818,1,0.6647236783506367,0.2222222222222222,0,0.5365853658536586,0
CUST0003,0.32727272727272727,1,0.4855467709336961,0.1111111111111111,1,0.5853658536585366,0
CUST0004,0.8363636363636363,0,0.4214054549230049,0.4444444444444444,1,0.1951219512195122,0
CUST0005,0.2,1,0.3694695775435954,0.7777777777777777,1,0.5853658536585366,0
CUST0006,0.4363636363636364,1,0.48661508066072284,0.6666666666666666,0,0.1951219512195122,0
CUST0007,0.7636363636363636,1,0.01182618867818705,0.1111111111111111,0,0.1951219512195122,1
CUST0008,0.4,0,0.24400194165292888,0.1111111111111111,0,0.29268292682926833,0
CUST0009,0.4727272727272728,1,0.5291925648313773,0.8888888888888888,0,1.0,0
CUST0010,0.2545454545454545,0,0.14416839766227124,0.4444444444444444,0,0.04878048780487805,0
CUST0011,0.2545454545454545,0,0.5199730518871357,0.5555555555555556,0,0.1951219512195122,0
CUST0012,0.5272727272727272,1,0.4621187386199976,0.5555555555555556,0,0.09756097560975611,0
CUST0013,0.7090909090909091,1,0.05099042327099079,0.8888888888888888,0,0.0,0
CUST0014,0.7818181818181819,1,0.3445058499972959,0.7777777777777777,0,1.0,0
CUST0015,0.49090909090909085,0,0.12321350236663992,0.2222222222222222,1,0.3902439024390244,1
CUST0016,0.10909090909090913,1,0.06509745321638014,0.4444444444444444,0,0.14634146341463417,0
CUST0017,0.4545454545454546,1,0.32362840715687397,0.1111111111111111,0,0.43902439024390244,0
CUST0018,0.09090909090909094,1,0.29923889608885135,1.0,0,0.34146341463414637,0
CUST0019,0.49090909090909085,0,0.5758616752565446,0.3333333333333333,1,0.43902439024390244,0
CUST0020,0.8545454545454546,1,0.5254962131758645,0.3333333333333333,0,0.1951219512195122,0
CUST0021,0.6,0,0.1563043961612961,1.0,0,0.5853658536585366,0
CUST0022,0.7454545454545455,0,0.3445058499972959,0.3333333333333333,0,0.04878048780487805,0
CUST0023,0.09090909090909094,1,0.3445058499972959,0.8888888888888888,0,0.43902439024390244,0
CUST0024,0.4363636363636364,0,0.4160585647392357,0.2222222222222222,0,0.14634146341463417,0
CUST0025,0.6545454545454545,1,0.39226730711834806,0.3333333333333333,1,0.6341463414634146,0
CUST0026,0.5272727272727272,0,0.02192171559859063,0.2222222222222222,1,0.3902439024390244,1
CUST0027,0.4545454545454546,0,0.1245275233308829,0.1111111111111111,1,0.29268292682926833,1
CUST0028,0.8545454545454546,0,0.40085651732364375,0.2222222222222222,1,0.34146341463414637,0
CUST0029,0.509090909090909,1,0.37836325602109383,0.8888888888888888,0,0.29268292682926833,0
CUST0030,0.9454545454545454,1,0.026921405121076214,1.0,1,0.6341463414634146,0
CUST0031,0.5454545454545454,1,0.26903243855716763,0.2222222222222222,0,0.04878048780487805,0
CUST0032,0.8181818181818182,1,0.37983752344439087,0.7777777777777777,0,0.29268292682926833,0
CUST0033,0.5636363636363636,1,0.3159152109277402,0.5555555555555556,0,0.04878048780487805,0
CUST0034,0.34545454545454546,1,0.21804201528617684,0.3333333333333333,0,0.29268292682926833,0
CUST0035,0.32727272727272727,1,0.5403457183815374,1.0,0,0.29268292682926833,0
CUST0036,0.9090909090909091,1,0.34346691878776225,0.6666666666666666,0,0.34146341463414637,0
CUST0037,0.9818181818181818,0,0.31977180904230706,0.1111111111111111,0,0.2439024390243903,0
CUST0038,0.8545454545454546,1,0.029592179438643312,0.5555555555555556,1,0.09756097560975611,0
CUST0039,0.9999999999999999,1,0.10664401850045371,0.5555555555555556,0,0.3902439024390244,0
CUST0040,0.5272727272727272,1,0.2706776355367889,0.4444444444444444,0,0.6341463414634146,0
CUST0041,0.7272727272727273,1,0.21053179790517818,0.8888888888888888,1,0.34146341463414637,0
CUST0042,0.9818181818181818,0,0.5329476735218768,0.5555555555555556,0,0.04878048780487805,0
CUST0043,0.18181818181818182,1,0.2620884253314932,1.0,1,0.6341463414634146,0
CUST0044,0.4363636363636364,0,0.1528217064511886,1.0,0,0.04878048780487805,0
CUST0045,0.2181818181818182,0,0.1858538432108583,1.0,1,0.0,0
CUST0046,0.7636363636363636,0,0.6318678126959263,0.5555555555555556,0,0.3902439024390244,0
CUST0047,0.38181818181818183,0,0.5355810569989978,0.2222222222222222,0,0.6341463414634146,0
CUST0048,0.12727272727272726,0,0.5152511228936771,0.3333333333333333,0,0.04878048780487805,0
CUST0049,0.509090909090909,0,0.6245125002253467,0.4444444444444444,0,0.0,0
CUST0050,0.3090909090909091,0,0.5078851273258271,1.0,1,0.6341463414634146,0
CUST0051,0.9636363636363635,0,0.35677805798651663,0.6666666666666666,0,0.09756097560975611,0
CUST0052,0.5272727272727272,0,0.4305021122486384,0.1111111111111111,0,0.29268292682926833,0
CUST0053,0.5272727272727272,0,0.2086729389801515,1.0,0,0.29268292682926833,0
CUST0054,0.16363636363636364,0,0.6001603799977699,0.6666666666666666,1,0.0,0
CUST0055,0.4181818181818182,1,0.49583993515359964,0.4444444444444444,0,0.04878048780487805,0
CUST0056,0.5636363636363636,1,0.13012546630050353,0.4444444444444444,1,0.0,0
CUST0057,0.9090909090909091,1,0.6655355937431771,0.3333333333333333,0,0.0,0
CUST0058,0.18181818181818182,1,0.3285960473875487,0.5555555555555556,0,0.0,0
CUST0059,0.8545454545454546,1,0.27091266367673483,0.3333333333333333,0,0.0,0
CUST0060,0.2,1,0.09437982283418567,0.2222222222222222,1,0.1951219512195122,1
CUST0061,0.9090909090909091,0,0.11913255920939742,0.8888888888888888,1,0.0,0
CUST0062,0.6909090909090909,1,0.3656824195612853,0.4444444444444444,0,0.43902439024390244,0
CUST0063,0.3090909090909091,0,0.34104185570741136,0.8888888888888888,0,0.34146341463414637,0
CUST0064,0.36363636363636365,1,0.4504207471090537,0.1111111111111111,1,0.3902439024390244,0
CUST0065,0.7090909090909091,1,0.3445058499972959,0.5555555555555556,0,0.14634146341463417,0
CUST0066,0.9636363636363635,0,0.2894478374406504,1.0,0,0.29268292682926833,0
CUST0067,0.7818181818181819,0,0.3141471583295108,0.1111111111111111,0,0.14634146341463417,0
CUST0068,0.12727272727272726,1,0.39963864423483325,0.4444444444444444,0,0.29268292682926833,0
CUST0069,0.09090909090909094,0,0.22017329319159534,0.6666666666666666,0,0.2439024390243903,0
CUST0070,0.2363636363636364,0,0.3445058499972959,0.8888888888888888,0,0.48780487804878053,0
CUST0071,0.8181818181818182,1,0.5805408718609222,0.3333333333333333,0,0.09756097560975611,0
CUST0072,0.12727272727272726,1,0.43305537249623255,0.5555555555555556,1,0.6341463414634146,0
CUST0073,0.5818181818181818,0,0.6066343369435525,0.7777777777777777,0,0.2439024390243903,0
CUST0074,0.38181818181818183,0,0.07805605020521564,0.5555555555555556,1,0.1951219512195122,1
CUST0075,0.5272727272727272,0,0.2461439026556177,0.7777777777777777,0,0.04878048780487805,0
CUST0076,0.8545454545454546,0,0.17790027729314356,0.8888888888888888,0,0.34146341463414637,0
CUST0077,0.6727272727272727,1,0.4576104715719444,0.8888888888888888,0,0.48780487804878053,0
CUST0078,0.2363636363636364,1,0.5360938456679707,1.0,1,0.3902439024390244,0
CUST0079,0.7090909090909091,1,0.06283797814371839,0.6666666666666666,0,0.6341463414634146,0
CUST0080,0.3090909090909091,0,0.274144300600991,0.5555555555555556,1,0.5365853658536586,0
CUST0081,0.6181818181818182,0,0.46936722011787463,0.2222222222222222,0,0.34146341463414637,0
CUST0082,0.9272727272727271,0,0.08825306654968676,0.3333333333333333,0,0.5853658536585366,0
CUST0083,0.32727272727272727,1,0.17251599626892827,0.4444444444444444,1,0.14634146341463417,0
